Anomaly Score,Ground Truth,Decision
70.929016,0,1
70.18383,0,1
69.92916,0,1
67.6601,0,1
67.196556,0,1
65.98982,0,1
63.278908,0,1
60.621887,0,1
61.598488,0,1
61.986286,0,1
63.215008,0,1
64.579346,0,1
65.352425,0,1
63.810658,0,1
63.097878,0,1
65.22341,0,1
67.778984,0,1
68.8886,0,1
69.79015,0,1
70.18385,0,1
69.20075,0,1
66.14974,0,1
65.38379,0,1
63.93268,0,1
63.85896,0,1
62.654804,0,1
64.5367,0,1
63.591053,0,1
67.6954,0,1
69.347176,0,1
72.292595,0,1
72.74462,0,1
75.129295,0,1
73.67531,0,1
71.975365,0,1
70.265335,0,1
67.19659,0,1
68.632256,0,1
66.401184,0,1
66.9494,0,1
66.70748,0,1
67.04533,0,1
62.608894,0,1
61.847836,0,1
61.9669,0,1
59.974026,0,1
60.944496,0,1
62.824615,0,1
65.47428,0,1
63.764954,0,1
65.63257,0,1
68.05432,0,1
68.09255,0,1
67.31086,0,1
70.34448,0,1
70.947556,0,1
70.035194,0,1
70.57428,0,1
71.30153,0,1
69.73303,0,1
68.59179,0,1
67.264,0,1
67.31455,0,1
65.03783,0,1
64.069695,0,1
64.71449,0,1
65.35849,0,1
65.026794,0,1
67.06136,0,1
69.8663,0,1
71.47359,0,1
73.48986,0,1
73.1946,0,1
71.45361,0,1
71.73751,0,1
70.89121,0,1
68.22186,0,1
70.71564,0,1
71.39048,0,1
67.720604,0,1
70.130775,0,1
70.81537,0,1
70.70124,0,1
72.84686,0,1
74.80291,0,1
71.31314,0,1
71.64764,0,1
69.72916,0,1
69.0048,0,1
68.52752,0,1
68.75423,0,1
70.846275,0,1
70.672,0,1
70.72131,0,1
70.82486,0,1
69.92651,0,1
68.96454,0,1
67.31291,0,1
66.05099,0,1
67.15017,0,1
70.183464,0,1
68.04651,0,1
68.302605,0,1
69.355064,0,1
68.57741,0,1
66.40084,0,1
67.7501,0,1
69.54123,0,1
69.42159,0,1
68.95501,0,1
68.75645,0,1
67.82709,0,1
66.12276,0,1
65.51895,0,1
63.909374,0,1
64.44579,0,1
67.42708,0,1
68.66008,0,1
68.32226,0,1
70.283134,0,1
70.77588,0,1
69.73038,0,1
71.08685,0,1
72.141624,0,1
73.38633,0,1
71.951706,0,1
70.39772,0,1
69.28157,0,1
69.352745,0,1
67.96223,0,1
70.38422,0,1
71.86735,0,1
73.5072,0,1
74.329155,0,1
74.46927,0,1
72.954895,0,1
70.401695,0,1
68.060265,0,1
67.89609,0,1
67.067505,0,1
66.012184,0,1
65.84109,0,1
67.09125,0,1
65.97668,0,1
66.4009,0,1
69.282036,0,1
69.543846,0,1
65.98666,0,1
64.28808,0,1
65.53957,0,1
62.55299,0,1
63.934498,0,1
65.35897,0,1
66.9428,0,1
65.73164,0,1
66.458824,0,1
65.06808,0,1
66.65999,0,1
65.97355,0,1
64.30608,0,1
65.09738,0,1
65.7015,0,1
67.15749,0,1
68.767876,0,1
69.77091,0,1
69.68506,0,1
68.84695,0,1
68.076004,0,1
68.74662,0,1
69.96136,0,1
71.31885,0,1
73.2392,0,1
72.634155,0,1
70.15983,0,1
70.343765,0,1
68.2964,0,1
66.579216,0,1
66.05035,0,1
67.93379,0,1
67.014336,0,1
67.06964,0,1
67.604614,0,1
65.49739,0,1
62.868855,0,1
63.697742,0,1
61.525146,0,1
60.401558,0,1
61.87734,0,1
64.31756,0,1
64.592,0,1
68.134476,0,1
69.69575,0,1
69.50391,0,1
68.009926,0,1
68.38989,0,1
68.27567,0,1
67.75695,0,1
68.39379,0,1
68.32552,0,1
68.073906,0,1
66.812325,0,1
68.00003,0,1
67.462875,0,1
67.64422,0,1
68.04815,0,1
68.40121,0,1
67.5338,0,1
69.73114,0,1
70.49208,0,1
70.11352,0,1
70.86708,0,1
71.70821,0,1
69.868675,0,1
71.238625,0,1
73.2199,0,1
75.05132,0,1
78.650635,0,1
82.05796,0,1
81.788025,0,1
80.1419,0,1
78.56899,0,1
76.12195,0,1
73.54783,0,1
73.18218,0,1
74.23777,0,1
75.05223,0,1
72.46502,0,1
72.44067,0,1
71.01751,0,1
68.59118,0,1
66.80204,0,1
67.25356,0,1
66.94765,0,1
67.88085,0,1
69.6199,0,1
69.46956,0,1
69.721405,0,1
71.38143,0,1
70.51949,0,1
70.32418,0,1
72.05476,0,1
72.12034,0,1
69.13462,0,1
68.665,0,1
66.110306,0,1
62.095943,0,1
60.619606,0,1
60.927498,0,1
59.908783,0,1
61.440166,0,1
64.00863,0,1
64.71826,0,1
63.925617,0,1
65.08808,0,1
63.924904,0,1
64.69631,0,1
65.0619,0,1
66.691246,0,1
67.04408,0,1
67.44263,0,1
66.49962,0,1
66.64727,0,1
68.6254,0,1
69.147644,0,1
69.524124,0,1
69.597725,0,1
69.80156,0,1
66.49938,0,1
67.482925,0,1
68.922935,0,1
71.61064,0,1
74.27755,0,1
77.66683,0,1
77.50758,0,1
75.70874,0,1
73.84374,0,1
70.69708,0,1
69.236626,0,1
67.94167,0,1
69.44335,0,1
70.03069,0,1
70.191086,0,1
72.86103,0,1
73.96824,0,1
75.20545,0,1
74.23506,0,1
76.090416,0,1
73.32981,0,1
72.027115,0,1
69.92853,0,1
69.16962,0,1
67.19301,0,1
66.61108,0,1
67.88966,0,1
69.73552,0,1
70.231705,0,1
70.217064,0,1
73.29494,0,1
73.5354,0,1
73.57885,0,1
74.989456,0,1
75.68069,0,1
73.798225,0,1
72.66127,0,1
68.840324,0,1
66.73994,0,1
68.23671,0,1
68.40118,0,1
68.823364,0,1
71.74521,0,1
72.69891,0,1
70.79808,0,1
69.2771,0,1
67.756386,0,1
66.21721,0,1
67.19161,0,1
67.1001,0,1
65.69657,0,1
66.782585,0,1
66.80143,0,1
66.62071,0,1
69.0273,0,1
70.849365,0,1
71.82339,0,1
71.94433,0,1
68.80929,0,1
66.72759,0,1
65.86137,0,1
66.319664,0,1
66.053444,0,1
69.8554,0,1
71.048454,0,1
72.562225,0,1
71.77933,0,1
74.75802,0,1
73.17324,0,1
73.22051,0,1
72.86912,0,1
72.89947,0,1
71.73728,0,1
69.4831,0,1
68.80773,0,1
66.22091,0,1
62.533253,0,1
60.59315,0,1
61.53976,0,1
59.737953,0,1
60.739704,0,1
63.553738,0,1
64.54519,0,1
66.43556,0,1
68.35866,0,1
68.593704,0,1
68.993004,0,1
66.94406,0,1
63.971985,0,1
62.079845,0,1
65.97508,0,1
64.02492,0,1
63.909992,0,1
63.817444,0,1
64.051994,0,1
60.80483,0,1
63.102577,0,1
65.06255,0,1
66.718796,0,1
66.856865,0,1
66.38903,0,1
65.42473,0,1
65.612,0,1
65.15743,0,1
66.26399,0,1
66.70866,0,1
67.67375,0,1
67.01092,0,1
70.00756,0,1
69.43957,0,1
72.124054,0,1
73.57434,0,1
74.01836,0,1
70.96186,0,1
70.17959,0,1
65.98132,0,1
62.710426,0,1
60.660244,0,1
61.675625,0,1
62.99415,0,1
66.011475,0,1
67.99258,0,1
70.0881,0,1
73.40297,0,1
71.77289,0,1
68.96303,0,1
68.60608,0,1
67.588554,0,1
64.10419,0,1
64.966095,0,1
67.065994,0,1
65.59539,0,1
66.48445,0,1
66.14083,0,1
66.97231,0,1
67.49953,0,1
69.696815,0,1
71.380196,0,1
71.843765,0,1
70.419525,0,1
72.17214,0,1
71.01165,0,1
70.54063,0,1
69.45807,0,1
70.39262,0,1
67.031105,0,1
65.52593,0,1
63.70762,0,1
63.53837,0,1
63.260487,0,1
62.14219,0,1
62.320484,0,1
62.407085,0,1
63.47159,0,1
63.19339,0,1
62.436993,0,1
61.270535,0,1
58.608234,0,1
57.919704,0,1
57.805965,0,1
59.60917,0,1
61.785805,0,1
64.11789,0,1
65.360596,0,1
65.30959,0,1
65.84269,0,1
66.295105,0,1
67.70685,0,1
67.073814,0,1
67.20939,0,1
67.7445,0,1
68.11835,0,1
67.30024,0,1
67.78461,0,1
68.317986,0,1
69.62313,0,1
69.14154,0,1
71.65259,0,1
69.74285,0,1
71.68839,0,1
70.755615,0,1
71.35148,0,1
70.08569,0,1
70.77499,0,1
67.94613,0,1
66.19234,0,1
67.388596,0,1
67.60976,0,1
70.062454,0,1
70.36995,0,1
71.51852,0,1
69.05819,0,1
67.6484,0,1
66.588196,0,1
67.08489,0,1
69.52005,0,1
69.42421,0,1
70.49535,0,1
70.54429,0,1
71.312904,0,1
67.81176,0,1
68.28168,0,1
66.84871,0,1
65.97045,0,1
64.87817,0,1
67.1091,0,1
67.37256,0,1
68.417244,0,1
66.787735,0,1
66.868645,0,1
64.7875,0,1
65.16124,0,1
66.589714,0,1
68.4074,0,1
69.079895,0,1
69.26762,0,1
68.40124,0,1
67.4016,0,1
66.31347,0,1
66.78379,0,1
69.51867,0,1
71.083694,0,1
70.99401,0,1
71.55881,0,1
70.83834,0,1
68.32943,0,1
65.79131,0,1
65.74752,0,1
65.51161,0,1
65.63482,0,1
67.34312,0,1
69.84544,0,1
69.6358,0,1
70.03164,0,1
72.26217,0,1
69.39441,0,1
67.4823,0,1
67.369835,0,1
67.34576,0,1
66.05355,0,1
68.49397,0,1
69.083145,0,1
69.51916,0,1
69.645035,0,1
68.425125,0,1
66.69431,0,1
65.34121,0,1
64.829506,0,1
64.040245,0,1
63.984985,0,1
63.6858,0,1
64.700615,0,1
64.08071,0,1
64.4792,0,1
65.58757,0,1
68.693214,0,1
68.21264,0,1
70.143166,0,1
70.52681,0,1
69.31017,0,1
67.724236,0,1
67.9249,0,1
67.83471,0,1
69.769844,0,1
69.34357,0,1
67.32671,0,1
68.61961,0,1
69.351074,0,1
67.40354,0,1
67.837585,0,1
68.92888,0,1
68.19376,0,1
64.99979,0,1
64.28478,0,1
64.44955,0,1
64.942314,0,1
65.851654,0,1
67.01801,0,1
66.50962,0,1
66.26386,0,1
65.96569,0,1
65.62334,0,1
64.65328,0,1
66.90066,0,1
67.32769,0,1
69.6189,0,1
70.076904,0,1
71.26995,0,1
69.51941,0,1
68.846634,0,1
66.81803,0,1
65.89477,0,1
66.54226,0,1
67.63528,0,1
68.941986,0,1
69.36578,0,1
69.62709,0,1
69.24589,0,1
69.51748,0,1
70.28336,0,1
70.18154,0,1
70.033646,0,1
69.705734,0,1
69.559715,0,1
67.857315,0,1
69.86865,0,1
70.0212,0,1
69.22982,0,1
69.28611,0,1
69.4558,0,1
67.18884,0,1
67.44742,0,1
68.01456,0,1
68.02775,0,1
68.865944,0,1
70.41304,0,1
70.70016,0,1
69.51536,0,1
69.64457,0,1
69.52499,0,1
67.97404,0,1
68.299805,0,1
69.490105,0,1
70.908195,0,1
71.476234,0,1
73.369,0,1
72.3153,0,1
71.26153,0,1
69.225426,0,1
67.85,0,1
63.723248,0,1
63.408886,0,1
64.4526,0,1
64.54012,0,1
64.73537,0,1
66.67962,0,1
68.433754,0,1
67.135765,0,1
68.33749,0,1
67.23663,0,1
68.22267,0,1
68.08462,0,1
69.564026,0,1
68.078804,0,1
68.42684,0,1
67.05523,0,1
67.71642,0,1
67.36636,0,1
68.03591,0,1
68.60256,0,1
68.80993,0,1
68.84588,0,1
67.49021,0,1
67.917015,0,1
68.02101,0,1
68.7174,0,1
68.44901,0,1
68.9338,0,1
69.49713,0,1
69.7029,0,1
72.34377,0,1
70.85479,0,1
68.44026,0,1
68.14573,0,1
68.12408,0,1
66.051704,0,1
66.32589,0,1
68.55503,0,1
67.71246,0,1
68.40729,0,1
65.733376,0,1
63.67805,0,1
65.473976,0,1
64.83903,0,1
64.77126,0,1
67.48923,0,1
69.998436,0,1
69.60457,0,1
71.28642,0,1
69.45415,0,1
67.67403,0,1
68.40646,0,1
67.560356,0,1
66.832146,0,1
67.823265,0,1
67.868095,0,1
67.126816,0,1
68.25009,0,1
67.997795,0,1
71.23933,0,1
71.69041,0,1
70.40151,0,1
70.224304,0,1
68.75056,0,1
65.43422,0,1
65.87258,0,1
66.51343,0,1
67.9086,0,1
71.17393,0,1
73.111534,0,1
74.00685,0,1
74.23203,0,1
70.97042,0,1
68.66597,0,1
67.589165,0,1
65.951004,0,1
64.111404,0,1
65.458824,0,1
66.542885,0,1
66.967735,0,1
69.03143,0,1
69.19951,0,1
70.45049,0,1
70.663414,0,1
71.11273,0,1
70.05057,0,1
72.94127,0,1
71.12798,0,1
70.01859,0,1
67.25052,0,1
65.24734,0,1
64.802124,0,1
65.887276,0,1
66.56848,0,1
68.40847,0,1
70.5454,0,1
69.25706,0,1
67.50802,0,1
66.74886,0,1
67.00341,0,1
66.71866,0,1
66.96435,0,1
68.42568,0,1
70.60845,0,1
69.67792,0,1
70.45817,0,1
71.83431,0,1
71.77116,0,1
71.66227,0,1
71.91052,0,1
69.67045,0,1
67.51267,0,1
66.83683,0,1
65.158455,0,1
66.65961,0,1
67.63746,0,1
70.47186,0,1
70.80117,0,1
71.7859,0,1
71.95498,0,1
70.64353,0,1
69.03637,0,1
70.76275,0,1
70.53418,0,1
69.264885,0,1
70.65132,0,1
71.41138,0,1
69.93903,0,1
69.597145,0,1
69.87032,0,1
69.521194,0,1
67.408806,0,1
66.706535,0,1
66.69564,0,1
67.40431,0,1
68.60368,0,1
69.61143,0,1
71.689575,0,1
73.205185,0,1
72.78379,0,1
72.04126,0,1
70.015144,0,1
68.31564,0,1
65.54567,0,1
64.022026,0,1
64.29799,0,1
67.779495,0,1
68.41171,0,1
68.61127,0,1
70.3041,0,1
69.761536,0,1
68.281265,0,1
64.98331,0,1
64.34109,0,1
63.926662,0,1
66.589905,0,1
66.48436,0,1
68.10646,0,1
70.1817,0,1
70.167534,0,1
68.3996,0,1
66.67104,0,1
67.24679,0,1
66.60752,0,1
67.57772,0,1
67.51355,0,1
71.52832,0,1
71.49566,0,1
69.489624,0,1
69.75301,0,1
71.32532,0,1
69.03631,0,1
69.72027,0,1
71.95398,0,1
70.54094,0,1
69.77006,0,1
69.302895,0,1
69.58067,0,1
72.175835,0,1
72.812,0,1
72.72742,0,1
71.1132,0,1
70.6184,0,1
67.86683,0,1
67.39227,0,1
67.65296,0,1
70.210106,0,1
68.50802,0,1
69.406456,0,1
69.69466,0,1
69.515945,0,1
68.18462,0,1
70.30707,0,1
69.77498,0,1
67.21119,0,1
66.569725,0,1
67.89254,0,1
66.27622,0,1
63.75712,0,1
65.10176,0,1
66.016945,0,1
64.80066,0,1
65.251945,0,1
65.205666,0,1
64.445335,0,1
63.45763,0,1
64.31983,0,1
65.76227,0,1
66.89471,0,1
67.139465,0,1
65.86887,0,1
67.1856,0,1
67.276085,0,1
66.51574,0,1
66.53618,0,1
70.397865,0,1
68.40648,0,1
67.81349,0,1
68.19016,0,1
68.7551,0,1
63.603706,0,1
64.866455,0,1
64.49877,0,1
66.00533,0,1
65.87544,0,1
68.76014,0,1
68.7055,0,1
68.65141,0,1
67.35601,0,1
66.11405,0,1
65.75558,0,1
66.71429,0,1
65.77135,0,1
67.37089,0,1
67.77045,0,1
67.36587,0,1
64.93337,0,1
64.75793,0,1
65.74425,0,1
67.09548,0,1
67.14299,0,1
67.04197,0,1
69.23167,0,1
67.87654,0,1
67.63076,0,1
66.42218,0,1
67.52077,0,1
67.48409,0,1
67.2712,0,1
66.79041,0,1
68.25291,0,1
67.39831,0,1
67.52352,0,1
68.42962,0,1
70.1171,0,1
71.20434,0,1
73.73019,0,1
72.55223,0,1
71.00715,0,1
69.97985,0,1
69.75466,0,1
67.89805,0,1
67.66113,0,1
68.515434,0,1
67.160545,0,1
65.54768,0,1
66.66358,0,1
67.132576,0,1
68.545044,0,1
72.06256,0,1
73.29626,0,1
73.581245,0,1
73.5413,0,1
72.8181,0,1
71.32851,0,1
71.68843,0,1
70.73818,0,1
70.70721,0,1
70.952774,0,1
70.74712,0,1
70.14274,0,1
69.479,0,1
70.673454,0,1
69.10363,0,1
68.99819,0,1
70.902916,0,1
72.50346,0,1
71.694725,0,1
70.787125,0,1
71.34236,0,1
70.17243,0,1
69.70205,0,1
71.18541,0,1
73.21289,0,1
72.29064,0,1
69.96767,0,1
69.451836,0,1
69.54158,0,1
69.54766,0,1
71.769775,0,1
74.6807,0,1
75.226234,0,1
73.09731,0,1
71.450676,0,1
72.01949,0,1
72.05499,0,1
72.25936,0,1
71.450356,0,1
71.87571,0,1
66.91005,0,1
63.537025,0,1
61.379463,0,1
64.14416,0,1
64.79499,0,1
66.136955,0,1
68.2512,0,1
68.09585,0,1
65.7145,0,1
66.05712,0,1
67.32551,0,1
66.53155,0,1
67.47689,0,1
68.777,0,1
68.25929,0,1
67.51577,0,1
67.13425,0,1
67.10862,0,1
67.48397,0,1
66.7205,0,1
67.58721,0,1
66.82664,0,1
67.617256,0,1
67.20294,0,1
67.28951,0,1
66.86891,0,1
68.58449,0,1
68.71559,0,1
68.345695,0,1
67.97578,0,1
68.81262,0,1
70.2212,0,1
69.41862,0,1
68.272934,0,1
68.83048,0,1
67.92954,0,1
67.24199,0,1
67.184456,0,1
69.65612,0,1
69.86439,0,1
69.47747,0,1
68.52266,0,1
70.27089,0,1
70.61827,0,1
71.54928,0,1
72.15363,0,1
70.95926,0,1
68.892784,0,1
66.39813,0,1
65.16963,0,1
65.09161,0,1
67.03538,0,1
66.96764,0,1
68.371056,0,1
69.561455,0,1
70.67564,0,1
68.76641,0,1
70.19681,0,1
70.64828,0,1
70.666824,0,1
69.399315,0,1
69.60027,0,1
68.13622,0,1
66.4282,0,1
64.49982,0,1
63.317146,0,1
64.6922,0,1
67.15651,0,1
66.43907,0,1
67.345535,0,1
69.09936,0,1
69.18539,0,1
67.89772,0,1
70.93237,0,1
70.76574,0,1
69.38441,0,1
68.99853,0,1
66.80711,0,1
64.09185,0,1
64.79598,0,1
64.9215,0,1
64.50552,0,1
65.547516,0,1
64.85569,0,1
64.17069,0,1
65.55639,0,1
66.36045,0,1
66.0157,0,1
68.13583,0,1
68.89608,0,1
67.53904,0,1
66.49088,0,1
67.65413,0,1
68.82163,0,1
68.84753,0,1
69.08344,0,1
67.67196,0,1
67.953896,0,1
67.22867,0,1
65.47021,0,1
65.322975,0,1
68.545555,0,1
68.023705,0,1
66.4315,0,1
67.54568,0,1
67.26031,0,1
65.252075,0,1
65.97335,0,1
67.11018,0,1
67.26921,0,1
67.554184,0,1
69.382545,0,1
68.01468,0,1
68.13611,0,1
67.69451,0,1
68.17019,0,1
66.443565,0,1
68.58327,0,1
66.95253,0,1
67.84666,0,1
68.21006,0,1
68.00445,0,1
66.54957,0,1
68.78619,0,1
67.36819,0,1
67.0506,0,1
68.16195,0,1
68.38374,0,1
67.467545,0,1
67.103096,0,1
67.44895,0,1
66.60546,0,1
66.49729,0,1
66.31475,0,1
67.981346,0,1
66.791626,0,1
67.88073,0,1
67.79027,0,1
68.607544,0,1
69.39501,0,1
69.70172,0,1
66.95077,0,1
65.34159,0,1
63.97641,0,1
61.95755,0,1
61.726437,0,1
61.966705,0,1
62.961926,0,1
65.567955,0,1
68.50428,0,1
70.52291,0,1
72.172325,0,1
71.94964,0,1
70.82609,0,1
69.727135,0,1
68.12762,0,1
68.28123,0,1
69.03985,0,1
66.809166,0,1
64.5954,0,1
63.92947,0,1
65.6887,0,1
66.51412,0,1
67.8131,0,1
71.09393,0,1
72.25769,0,1
71.150635,0,1
69.27576,0,1
68.50457,0,1
66.48119,0,1
67.54107,0,1
66.87158,0,1
68.19742,0,1
70.4813,0,1
73.69906,0,1
74.13412,0,1
74.78294,0,1
73.63367,0,1
72.2275,0,1
71.02644,0,1
70.346725,0,1
69.95504,0,1
72.12996,0,1
72.52244,0,1
70.34858,0,1
69.142456,0,1
68.49531,0,1
69.83679,0,1
71.81233,0,1
73.28098,0,1
73.92794,0,1
74.787895,0,1
72.63738,0,1
69.515656,0,1
67.91641,0,1
67.14477,0,1
66.43443,0,1
65.22395,0,1
66.76358,0,1
66.437584,0,1
65.02242,0,1
63.361523,0,1
63.31851,0,1
62.3986,0,1
63.709606,0,1
65.90741,0,1
67.813354,0,1
69.14099,0,1
71.79162,0,1
72.040794,0,1
71.22017,0,1
69.29199,0,1
69.618095,0,1
66.45513,0,1
65.55489,0,1
65.06848,0,1
68.45917,0,1
66.397934,0,1
67.4139,0,1
67.58741,0,1
67.77056,0,1
67.572525,0,1
70.739365,0,1
70.17029,0,1
69.657585,0,1
68.92724,0,1
67.01319,0,1
66.72583,0,1
65.98301,0,1
67.77213,0,1
69.62371,0,1
71.97384,0,1
68.8823,0,1
71.10117,0,1
68.42157,0,1
67.660095,0,1
66.332726,0,1
69.12233,0,1
69.573784,0,1
70.71006,0,1
73.16369,0,1
74.56592,0,1
73.61334,0,1
72.79211,0,1
73.53582,0,1
70.81094,0,1
69.01204,0,1
68.84784,0,1
65.60274,0,1
64.59757,0,1
64.32521,0,1
66.69973,0,1
65.52494,0,1
67.46887,0,1
69.99912,0,1
71.55871,0,1
71.51444,0,1
73.102196,0,1
76.29958,0,1
74.40041,0,1
72.387505,0,1
69.56326,0,1
68.77379,0,1
66.88352,0,1
66.65792,0,1
69.43332,0,1
71.605354,0,1
71.97135,0,1
70.377884,0,1
69.68325,0,1
68.62316,0,1
66.10406,0,1
67.221115,0,1
69.090836,0,1
69.62797,0,1
68.619934,0,1
70.25059,0,1
68.267006,0,1
66.71685,0,1
68.02212,0,1
71.044876,0,1
70.54727,0,1
72.020195,0,1
71.655655,0,1
71.14978,0,1
67.337845,0,1
67.49642,0,1
66.145096,0,1
67.4703,0,1
67.39589,0,1
71.03145,0,1
72.55526,0,1
72.34179,0,1
72.07289,0,1
70.8612,0,1
66.946266,0,1
66.35567,0,1
67.781006,0,1
68.969315,0,1
72.39485,0,1
75.496155,0,1
73.20918,0,1
72.021324,0,1
71.433395,0,1
68.259544,0,1
66.050186,0,1
66.2019,0,1
65.35797,0,1
63.01609,0,1
62.81675,0,1
63.279358,0,1
64.12428,0,1
65.112564,0,1
67.22265,0,1
66.43838,0,1
67.13138,0,1
67.51758,0,1
69.203186,0,1
68.13115,0,1
69.30486,0,1
68.859566,0,1
69.3543,0,1
68.13979,0,1
68.864944,0,1
71.01161,0,1
71.35852,0,1
70.52854,0,1
70.292595,0,1
69.09755,0,1
68.39608,0,1
69.38651,0,1
70.6123,0,1
73.34714,0,1
75.57349,0,1
73.71165,0,1
72.14009,0,1
70.724815,0,1
68.76125,0,1
68.4174,0,1
68.20629,0,1
68.140015,0,1
68.85342,0,1
69.198135,0,1
68.329544,0,1
69.378624,0,1
72.02156,0,1
73.07737,0,1
70.687096,0,1
71.86096,0,1
73.41604,0,1
72.865364,0,1
71.94228,0,1
73.03179,0,1
70.57208,0,1
70.17201,0,1
69.52079,0,1
70.253555,0,1
71.93096,0,1
74.0523,0,1
75.70437,0,1
74.73174,0,1
73.576416,0,1
71.21912,0,1
70.988304,0,1
68.14956,0,1
67.52767,0,1
67.62793,0,1
68.01157,0,1
66.92169,0,1
66.173416,0,1
65.70601,0,1
65.37978,0,1
66.25086,0,1
64.94887,0,1
65.46438,0,1
65.58948,0,1
64.952225,0,1
66.0039,0,1
68.67324,0,1
69.26631,0,1
69.71891,0,1
70.16994,0,1
68.77971,0,1
68.051094,0,1
66.667656,0,1
67.94619,0,1
67.86543,0,1
67.30285,0,1
67.03002,0,1
69.74279,0,1
67.51318,0,1
67.70317,0,1
68.09131,0,1
69.656265,0,1
69.71786,0,1
71.917786,0,1
72.296394,0,1
71.81986,0,1
70.329,0,1
69.6953,0,1
69.99931,0,1
68.30214,0,1
67.44945,0,1
66.79165,0,1
65.0769,0,1
64.654045,0,1
65.33929,0,1
66.23275,0,1
66.68285,0,1
66.54533,0,1
66.87011,0,1
68.6446,0,1
69.477165,0,1
70.00138,0,1
71.68161,0,1
70.676476,0,1
69.997925,0,1
69.29874,0,1
67.87298,0,1
65.87959,0,1
66.93105,0,1
67.01858,0,1
67.54396,0,1
68.19454,0,1
69.30152,0,1
68.37331,0,1
66.96853,0,1
66.85292,0,1
66.686806,0,1
68.19856,0,1
69.71427,0,1
74.19832,0,1
76.69799,0,1
78.22591,0,1
77.67493,0,1
76.874565,0,1
75.43567,0,1
73.608376,0,1
73.993675,0,1
74.266045,0,1
75.49151,0,1
73.82203,0,1
72.04669,0,1
71.647316,0,1
70.553024,0,1
68.70951,0,1
67.81926,0,1
67.458626,0,1
66.55209,0,1
66.96805,0,1
69.56301,0,1
69.54162,0,1
72.79246,0,1
71.645164,0,1
70.565674,0,1
67.327415,0,1
66.56132,0,1
65.25075,0,1
64.45047,0,1
64.13486,0,1
63.591633,0,1
63.80414,0,1
64.9449,0,1
66.546875,0,1
68.58398,0,1
68.65586,0,1
69.45357,0,1
66.63469,0,1
66.97849,0,1
64.24794,0,1
64.876686,0,1
65.66228,0,1
67.203,0,1
66.46663,0,1
67.46114,0,1
66.50822,0,1
66.89886,0,1
65.68596,0,1
67.4176,0,1
66.40475,0,1
67.75306,0,1
67.14962,0,1
68.33547,0,1
65.41265,0,1
65.60356,0,1
64.14858,0,1
62.73711,0,1
61.492275,0,1
64.68519,0,1
64.820915,0,1
67.836784,0,1
70.81597,0,1
70.253685,0,1
69.09858,0,1
68.90846,0,1
66.7866,0,1
65.229454,0,1
66.42394,0,1
64.95722,0,1
66.216774,0,1
66.03851,0,1
65.59164,0,1
66.37056,0,1
67.07631,0,1
68.293144,0,1
69.38896,0,1
70.09949,0,1
71.56841,0,1
73.82998,0,1
72.12953,0,1
71.53414,0,1
71.422485,0,1
68.707,0,1
65.49957,0,1
64.41553,0,1
66.116745,0,1
66.01007,0,1
68.45121,0,1
72.38123,0,1
73.972145,0,1
71.53337,0,1
69.13458,0,1
65.77989,0,1
64.619774,0,1
64.122734,0,1
66.699066,0,1
68.17415,0,1
70.360725,0,1
69.40417,0,1
67.57712,0,1
67.3734,0,1
68.302025,0,1
69.03862,0,1
68.6657,0,1
70.39019,0,1
69.694664,0,1
69.51785,0,1
67.75617,0,1
67.057594,0,1
67.688835,0,1
67.43373,0,1
68.37258,0,1
70.03508,0,1
70.75091,0,1
68.560135,0,1
68.02145,0,1
66.52778,0,1
64.64556,0,1
64.94423,0,1
68.129395,0,1
67.644066,0,1
66.710304,0,1
66.92596,0,1
64.36682,0,1
61.748993,0,1
62.34906,0,1
63.26617,0,1
64.70774,0,1
67.69814,0,1
68.4859,0,1
67.54173,0,1
66.588066,0,1
66.23846,0,1
66.76766,0,1
69.344215,0,1
70.7579,0,1
72.02765,0,1
71.55037,0,1
68.98106,0,1
66.54561,0,1
65.53094,0,1
66.85447,0,1
67.468994,0,1
68.53845,0,1
67.999886,0,1
68.57312,0,1
69.14282,0,1
68.27885,0,1
71.25948,0,1
72.69555,0,1
74.15177,0,1
73.971695,0,1
74.364815,0,1
73.3902,0,1
72.32835,0,1
69.7125,0,1
68.13899,0,1
70.26693,0,1
69.193275,0,1
69.81496,0,1
71.58968,0,1
71.82885,0,1
69.6128,0,1
70.23405,0,1
70.65249,0,1
72.11556,0,1
71.37204,0,1
69.8454,0,1
67.33929,0,1
64.96378,0,1
63.939087,0,1
64.66245,0,1
66.66453,0,1
67.14793,0,1
68.6454,0,1
67.76321,0,1
67.650276,0,1
66.747246,0,1
69.0601,0,1
71.40923,0,1
71.88192,0,1
72.586716,0,1
73.36782,0,1
74.74074,0,1
74.19456,0,1
74.96571,0,1
75.4182,0,1
74.97048,0,1
73.197945,0,1
72.05612,0,1
72.05188,0,1
70.108604,0,1
70.28868,0,1
68.68577,0,1
66.01382,0,1
63.347256,0,1
63.61186,0,1
62.32209,0,1
62.16438,0,1
65.75547,0,1
70.80489,0,1
72.712364,0,1
74.2439,0,1
77.30443,0,1
76.84549,0,1
73.54944,0,1
71.144424,0,1
71.19756,0,1
68.383385,0,1
67.31543,0,1
70.002846,0,1
70.77572,0,1
71.68052,0,1
74.174126,0,1
75.501625,0,1
73.38963,0,1
73.04889,0,1
70.72721,0,1
